LJ014-0103|beneath them was a layer of fresh mortar, beneath that a lot of loose earth, amongst which a stocking was turned up, and presently a human toe.|beneath them was a layer of fresh mortar, beneath that a lot of loose earth, amongst which a stocking was turned up, and presently a human toe.
LJ026-0089|poor in energy or devoid of it, and out of them to manufacture food -- i.e. complex compounds rich in available potential energy.|poor in energy or devoid of it, and out of them to manufacture food -- i.e. complex compounds rich in available potential energy.
LJ040-0031|who were accorded special privileges and who he thought were betraying communism, and he spoke well of the United States.|who were accorded special privileges and who he thought were betraying communism, and he spoke well of the United States.
LJ049-0214|duplication, and confusion of authority where more than one agency is operating in the same field; but on the other hand|duplication, and confusion of authority where more than one agency is operating in the same field; but on the other hand
LJ009-0241|They were taken back to jail, and were again brought out in the afternoon, by which time fresh and stronger ropes had been procured,|They were taken back to jail, and were again brought out in the afternoon, by which time fresh and stronger ropes had been procured,
LJ012-0164|No murder has created greater sensation and horror throughout England than that of Mr. Weare by Thurtell, Hunt, and Probert.|No murder has created greater sensation and horror throughout England than that of Mr. Weare by Thurtell, Hunt, and Probert.
LJ014-0306|These had been attributed to political action; some thought that the large purchases in foreign grains, effected at losing prices,|These had been attributed to political action; some thought that the large purchases in foreign grains, effected at losing prices,
LJ041-0013|Another time, he fought with two brothers who claimed that he had picked on the younger of them, 3 years Oswald's junior.|Another time, he fought with two brothers who claimed that he had picked on the younger of them, three years Oswald's junior.
LJ041-0169|and on how angry it made him, to which Thornley replied, quote, Well, comes the revolution you will change all that, end quote.|and on how angry it made him, to which Thornley replied, quote, Well, comes the revolution you will change all that, end quote.
LJ045-0142|He may have felt he could never tell when the FBI was going to appear on the scene or who else was going to find out about his defection|He may have felt he could never tell when the FBI was going to appear on the scene or who else was going to find out about his defection
LJ005-0205|At Eye, in Suffolk, the jail was part of the poor-house; so it was at Richmond, in Yorkshire, where the master of the workhouse was also keeper of the jail.|At Eye, in Suffolk, the jail was part of the poor-house; so it was at Richmond, in Yorkshire, where the master of the workhouse was also keeper of the jail.
LJ017-0144|There was no convincing proof that the accused had administered the poison, although beyond question that poison had occasioned the death.|There was no convincing proof that the accused had administered the poison, although beyond question that poison had occasioned the death.
LJ037-0125|As Oswald ran south on Patton Avenue toward Jefferson Boulevard he was moving in the direction of a used-car lot|As Oswald ran south on Patton Avenue toward Jefferson Boulevard he was moving in the direction of a used-car lot
LJ003-0144|the wards being furnished with barrack bedsteads, upon which each prisoner had the regulation allowance of sleeping room|the wards being furnished with barrack bedsteads, upon which each prisoner had the regulation allowance of sleeping room
LJ003-0325|The feelings of the condemned prisoners should no longer be outraged by their exposure in the chapel, and the chapel should be rearranged,|The feelings of the condemned prisoners should no longer be outraged by their exposure in the chapel, and the chapel should be rearranged,
LJ009-0118|could hardly witness this ceremony without being affected. The men, who were so lately snatched from the jaws of death,|could hardly witness this ceremony without being affected. The men, who were so lately snatched from the jaws of death,
LJ018-0204|Where it had lain was a yawning gulf or trap sufficient to do for the whole body of police engaged in the capture.|Where it had lain was a yawning gulf or trap sufficient to do for the whole body of police engaged in the capture.
LJ026-0107|Dissolved in water, the sugar is transported down delicate tubes, chiefly in the growing bark region of the stem.|Dissolved in water, the sugar is transported down delicate tubes, chiefly in the growing bark region of the stem.
LJ040-0180|The Human Figure Drawings are empty, poor characterizations of persons approximately the same age as the subject.|The Human Figure Drawings are empty, poor characterizations of persons approximately the same age as the subject.
LJ043-0109|In New Orleans he obtained work as a greaser and oiler of coffee processing machines for the William B. Reily Co.,|In New Orleans he obtained work as a greaser and oiler of coffee processing machines for the William B. Reily Co.,
LJ017-0127|But the chain of circumstantial evidence was strong enough to satisfy the jury, who agreed to their verdict in an hour.|But the chain of circumstantial evidence was strong enough to satisfy the jury, who agreed to their verdict in an hour.
LJ035-0123|None of these three men saw Dougherty, probably because of the anxiety of the moment and because of the books which may have blocked the view.|None of these three men saw Dougherty, probably because of the anxiety of the moment and because of the books which may have blocked the view.
LJ008-0200|hired a room for the night and morning, which he and a large party of friends occupied before and during the execution;|hired a room for the night and morning, which he and a large party of friends occupied before and during the execution;
LJ034-0011|measuring approximately 18 by 12 by 14 inches which had been moved from a stack along the south wall.|measuring approximately eighteen by twelve by fourteen inches which had been moved from a stack along the south wall.
LJ001-0132|Here, again, if the practice of "leading" were retrenched larger type could be used without enhancing the price of a book.|Here, again, if the practice of "leading" were retrenched larger type could be used without enhancing the price of a book.
LJ003-0328|Had they been accepted in their entirety, little fault could in future have been found with the managers of Newgate.|Had they been accepted in their entirety, little fault could in future have been found with the managers of Newgate.
LJ018-0057|He was short in stature, his legs were light for the upper part of his body, which was powerful, almost herculean.|He was short in stature, his legs were light for the upper part of his body, which was powerful, almost herculean.
LJ010-0133|and catching sight of the coffins ranged around the gallows, he smiled at the show with contemptuous indifference.|and catching sight of the coffins ranged around the gallows, he smiled at the show with contemptuous indifference.
LJ010-0199|Among his papers was found a curious document, purporting to be the rules of an association called|Among his papers was found a curious document, purporting to be the rules of an association called
LJ011-0287|but at length managed to wriggle out of the chain which confined his body, and soon loosened the ropes round his feet.|but at length managed to wriggle out of the chain which confined his body, and soon loosened the ropes round his feet.
LJ022-0094|in whose field the project falls, and also to notify another agency which I am creating -- a Progress Division.|in whose field the project falls, and also to notify another agency which I am creating -- a Progress Division.
LJ003-0214|in couples, from the time of sentence to that of execution, which was about three or four days generally,|in couples, from the time of sentence to that of execution, which was about three or four days generally,
LJ016-0228|They did not dislike Calcraft, however, at Newgate. He was an illiterate, simple-minded man, who scarcely remembered what executions he had performed.|They did not dislike Calcraft, however, at Newgate. He was an illiterate, simple-minded man, who scarcely remembered what executions he had performed.
LJ047-0106|Oswald, quote, was probably making a self-serving statement in attempting to explain to me why he was distributing this literature, and for no other reason,|Oswald, quote, was probably making a self-serving statement in attempting to explain to me why he was distributing this literature, and for no other reason,
LJ005-0111|In a county prison adjoining the metropolis, the separation between the male and female quarters was supposed to be accomplished by the erection of an iron railing;|In a county prison adjoining the metropolis, the separation between the male and female quarters was supposed to be accomplished by the erection of an iron railing;
LJ041-0127|Oswald must have already learned that the Governor could not help him with his discharge because he was no longer Secretary of the Navy, at the time he made that remark.|Oswald must have already learned that the Governor could not help him with his discharge because he was no longer Secretary of the Navy, at the time he made that remark.
LJ007-0036|one man declared that the language of the condemned rooms was disgusting, that he was dying a death every day in being compelled to associate with such characters.|one man declared that the language of the condemned rooms was disgusting, that he was dying a death every day in being compelled to associate with such characters.
LJ009-0029|This episode throws some doubt upon the tenderness and proper feeling exhibited by the chaplain towards the most deserving members of his criminal flock;|This episode throws some doubt upon the tenderness and proper feeling exhibited by the chaplain towards the most deserving members of his criminal flock;
LJ005-0242|In the year immediately preceding this, Parliament was too busy with the great question of its own reform to spare much time for domestic legislation.|In the year immediately preceding this, Parliament was too busy with the great question of its own reform to spare much time for domestic legislation.
LJ006-0067|"Here," say the inspectors, "are herded together the very worst class of prisoners; certainly a more wretched combination of human beings can hardly be imagined.|"Here," say the inspectors, "are herded together the very worst class of prisoners; certainly a more wretched combination of human beings can hardly be imagined.
LJ006-0076|He blamed the construction of Newgate for the neglect of classification, and was yet compelled to confess that he had made no attempt whatever to carry it out.|He blamed the construction of Newgate for the neglect of classification, and was yet compelled to confess that he had made no attempt whatever to carry it out.
LJ007-0037|In the midst of the noisy and blasphemous talk no one could pursue his meditations; any who tried to pray became the sport and ridicule of his brutal fellows.|In the midst of the noisy and blasphemous talk no one could pursue his meditations; any who tried to pray became the sport and ridicule of his brutal fellows.
LJ007-0192|inasmuch as it has aroused the attention of those upon whom parliamentary reports and grand jury presentments had hitherto failed to make the slightest impression.|inasmuch as it has aroused the attention of those upon whom parliamentary reports and grand jury presentments had hitherto failed to make the slightest impression.
LJ009-0114|Mr. Wakefield winds up his graphic but somewhat sensational account by describing another religious service, which may appropriately be inserted here.|Mr. Wakefield winds up his graphic but somewhat sensational account by describing another religious service, which may appropriately be inserted here.
LJ011-0154|He had, it was said, a good private income, and was already a widower with two children at the time of his committing the offense for which he was subsequently tried.|He had, it was said, a good private income, and was already a widower with two children at the time of his committing the offense for which he was subsequently tried.
LJ025-0167|and in the seeds which it produces are exactly equivalent to the weights of the same elements which have disappeared from the materials supplied to the bean during its growth.|and in the seeds which it produces are exactly equivalent to the weights of the same elements which have disappeared from the materials supplied to the bean during its growth.
LJ034-0191|he saw nothing of importance, quote, except maybe one individual who was up there in the corner room of the sixth floor which was crowded in among boxes, end quote.|he saw nothing of importance, quote, except maybe one individual who was up there in the corner room of the sixth floor which was crowded in among boxes, end quote.
LJ041-0185|Thornley also believed that Oswald's Marxist beliefs led to an extraordinary view of history under which, quote, He looked upon the eyes of future people|Thornley also believed that Oswald's Marxist beliefs led to an extraordinary view of history under which, quote, He looked upon the eyes of future people
LJ047-0209|that he had owned a weapon and did a good deal of hunting or use of it, perhaps in Russia, plus a number of items about his disposition and unreliability of character,|that he had owned a weapon and did a good deal of hunting or use of it, perhaps in Russia, plus a number of items about his disposition and unreliability of character,
LJ048-0011|Neither believed that the Bureau investigation of him up to November 22 revealed any information which would have justified referral to the Secret Service.|Neither believed that the Bureau investigation of him up to November twenty-two revealed any information which would have justified referral to the Secret Service.
LJ048-0027|Nowhere during the course of this investigation or the information that came to us from other agencies was there any indication of a potential for violence on his part.|Nowhere during the course of this investigation or the information that came to us from other agencies was there any indication of a potential for violence on his part.
LJ049-0141|The foremost assignment of the Committee would be to insure that the maximum resources of the Federal Government are fully engaged in the job of protecting the President,|The foremost assignment of the Committee would be to insure that the maximum resources of the Federal Government are fully engaged in the job of protecting the President,
LJ004-0047|One of the moving spirits was the Honorable H. G. Bennet, M.P., whose vigorous protests against the lamentable condition of Newgate have already been recorded.|One of the moving spirits was the Honorable H. G. Bennet, M.P., whose vigorous protests against the lamentable condition of Newgate have already been recorded.
LJ006-0177|and it was not the least part of the blame imputed to him that he made special favorites of particular prisoners, retaining of his own accord in Newgate,|and it was not the least part of the blame imputed to him that he made special favorites of particular prisoners, retaining of his own accord in Newgate,
LJ007-0070|and that he had again and again protested against the obstacles thrown in his way, the inspectors "cannot forbear expressing their opinion that he might have shown greater perseverance,|and that he had again and again protested against the obstacles thrown in his way, the inspectors "cannot forbear expressing their opinion that he might have shown greater perseverance,
LJ009-0152|The crowd outside Newgate on the day of execution has already been described; but there was also a select gathering of distinguished visitors within the jail.|The crowd outside Newgate on the day of execution has already been described; but there was also a select gathering of distinguished visitors within the jail.
LJ032-0048|the scope was mounted on the rifle by a gunsmith employed by Klein's, and the rifle was shipped fully assembled in accordance with customary company procedures.|the scope was mounted on the rifle by a gunsmith employed by Klein's, and the rifle was shipped fully assembled in accordance with customary company procedures.
LJ033-0092|the main reason he was going over there that Thursday afternoon when he was to bring back some curtain rods, so I didn't think any more about it when he told me that, end quote,|the main reason he was going over there that Thursday afternoon when he was to bring back some curtain rods, so I didn't think any more about it when he told me that, end quote,
LJ037-0140|L.J. Lewis said in an interview that because of the distance from which he observed the gunman he would hesitate to state whether the man was identical with Oswald.|L.J. Lewis said in an interview that because of the distance from which he observed the gunman he would hesitate to state whether the man was identical with Oswald.
LJ041-0030|One of his fellow employees, Palmer McBride, stated that Oswald said he would like to kill President Eisenhower because he was exploiting the working class.|One of his fellow employees, Palmer McBride, stated that Oswald said he would like to kill President Eisenhower because he was exploiting the working class.
LJ041-0151|An old lady handed me a pamphlet about saving the Rosenbergs. I looked at that paper and I still remember it for some reason, I don't know why. End quote.|An old lady handed me a pamphlet about saving the Rosenbergs. I looked at that paper and I still remember it for some reason, I don't know why. End quote.
LJ031-0220|During the autopsy examination, Federal agents brought the surgeons three pieces of bone recovered from Elm Street and the Presidential automobile.|During the autopsy examination, Federal agents brought the surgeons three pieces of bone recovered from Elm Street and the Presidential automobile.
LJ045-0169|That this was better because while he was living alone and I stayed with Ruth, we were spending less money. And I told him to buy me a washing machine, because two children|That this was better because while he was living alone and I stayed with Ruth, we were spending less money. And I told him to buy me a washing machine, because two children
LJ048-0106|Much of Lawson's time was taken with establishing adequate security over the motorcade route and at the two places where the President would stop,|Much of Lawson's time was taken with establishing adequate security over the motorcade route and at the two places where the President would stop,
LJ050-0228|The Commission urges that the Bureau of the Budget review these recommendations with the Secret Service and authorize a request for the necessary supplemental appropriation,|The Commission urges that the Bureau of the Budget review these recommendations with the Secret Service and authorize a request for the necessary supplemental appropriation,
LJ004-0066|or his health by forcing him at night into a damp, unventilated cell, with such crowds of companions as very speedily render the air foul and putrid;|or his health by forcing him at night into a damp, unventilated cell, with such crowds of companions as very speedily render the air foul and putrid;
LJ012-0200|Bishop got weary of the dangers and fatigues of exhumation, and proposed to Williams that instead of disinterring they should murder their subjects.|Bishop got weary of the dangers and fatigues of exhumation, and proposed to Williams that instead of disinterring they should murder their subjects.
LJ012-0234|It was, however, pretty clear that this victim, like preceding ones, had been lured to Nova Scotia Gardens, and there drugged with a large dose of laudanum.|It was, however, pretty clear that this victim, like preceding ones, had been lured to Nova Scotia Gardens, and there drugged with a large dose of laudanum.
LJ013-0133|a number of pawnbrokers' duplicates, and three small files. It was proved at the trial that Ashley had asked his landlady for brick-dust and leather,|a number of pawnbrokers' duplicates, and three small files. It was proved at the trial that Ashley had asked his landlady for brick-dust and leather,
LJ018-0292|that his transactions at Birmingham would shortly be very large, owing to the development of his business there in the alleged manufacture of Pullman cars.|that his transactions at Birmingham would shortly be very large, owing to the development of his business there in the alleged manufacture of Pullman cars.
LJ029-0202|the president of the Dallas Chamber of Commerce referred to the city's reputation for being the friendliest town in America and asserted that citizens would, quote,|the president of the Dallas Chamber of Commerce referred to the city's reputation for being the friendliest town in America and asserted that citizens would, quote,
LJ031-0167|Chief Curry drove one automobile occupied by Vice President Johnson, U.S. Representatives Thomas and Thornberry, and Special Agent Youngblood.|Chief Curry drove one automobile occupied by Vice President Johnson, U.S. Representatives Thomas and Thornberry, and Special Agent Youngblood.
LJ007-0160|the employment of those means and agents by which the lowest passions and the most vulgar propensities of man are perpetually kept in the highest state of excitement|the employment of those means and agents by which the lowest passions and the most vulgar propensities of man are perpetually kept in the highest state of excitement
LJ009-0188|One was attached to Hicks' Hall, the Clerkenwell Sessions House, built out of monies provided by Sir Baptist Hicks, a wealthy alderman of the reign of James I.|One was attached to Hicks' Hall, the Clerkenwell Sessions House, built out of monies provided by Sir Baptist Hicks, a wealthy alderman of the reign of James the first
LJ018-0052|But on the gallows, when the cap was over his eyes and the rope had been adjusted round his neck, and within a second of the moment when he would be launched into eternity,|But on the gallows, when the cap was over his eyes and the rope had been adjusted round his neck, and within a second of the moment when he would be launched into eternity,
LJ019-0136|This was obviated by the frequent sessions of the Central Criminal Court, and the utilization of the two subsidiary prisons in Giltspur Street and Southwark.|This was obviated by the frequent sessions of the Central Criminal Court, and the utilization of the two subsidiary prisons in Giltspur Street and Southwark.
LJ019-0373|to avail himself of his powers, as it was difficult to bring home the derelictions of duties and evasion of the acts. Too much was left to the inspectors.|to avail himself of his powers, as it was difficult to bring home the derelictions of duties and evasion of the acts. Too much was left to the inspectors.
LJ030-0024|In Dallas the rain had stopped, and by midmorning a gloomy overcast sky had given way to the bright sunshine that greeted the Presidential party|In Dallas the rain had stopped, and by midmorning a gloomy overcast sky had given way to the bright sunshine that greeted the Presidential party
LJ031-0028|Lawson jumped from the lead car and rushed into the emergency entrance, where he was met by hospital staff members wheeling stretchers out to the automobile.|Lawson jumped from the lead car and rushed into the emergency entrance, where he was met by hospital staff members wheeling stretchers out to the automobile.
LJ031-0179|Despite the protests of these officials, the casket was wheeled out of the hospital, placed in an ambulance, and transported to the airport shortly after 2 p.m.|Despite the protests of these officials, the casket was wheeled out of the hospital, placed in an ambulance, and transported to the airport shortly after two p.m.
LJ041-0199|is shown most clearly by his employment relations after his return from the Soviet Union. Of course, he made his real problems worse to the extent|is shown most clearly by his employment relations after his return from the Soviet Union. Of course, he made his real problems worse to the extent
LJ044-0088|Fair Play for Cuba was, quote, not at all Communist controlled regardless of the fact that I had the experience of living in Russia, end quote.|Fair Play for Cuba was, quote, not at all Communist controlled regardless of the fact that I had the experience of living in Russia, end quote.
LJ045-0012|or rightwing extremism which may have existed in the city of Dallas had any connection with Oswald's actions on November 22, 1963.|or rightwing extremism which may have existed in the city of Dallas had any connection with Oswald's actions on November twenty-two, nineteen sixty-three.
LJ050-0278|the recommendations we have here suggested would greatly advance the security of the office without any impairment of our fundamental liberties.|the recommendations we have here suggested would greatly advance the security of the office without any impairment of our fundamental liberties.
LJ001-0027|especially as regards the lower-case letters; and type very similar was used during the next fifteen or twenty years not only by Schoeffer,|especially as regards the lower-case letters; and type very similar was used during the next fifteen or twenty years not only by Schoeffer,
LJ009-0009|This rule has some, but very few, exceptions; such as where a hardened offender behaves with great levity and brutality, as if he cared nought for his life,|This rule has some, but very few, exceptions; such as where a hardened offender behaves with great levity and brutality, as if he cared nought for his life,
LJ011-0127|and had access to the official records, he forged a warrant for one thousand nine-hundred seventy-three pounds and was paid the money by the comptroller general.|and had access to the official records, he forged a warrant for one thousand nine-hundred seventy-three pounds and was paid the money by the comptroller general.
LJ012-0051|While thus incarcerated he managed to escape from custody, but not actually from jail, by an ingenious contrivance which is worth mentioning.|While thus incarcerated he managed to escape from custody, but not actually from jail, by an ingenious contrivance which is worth mentioning.
LJ018-0107|eighty years of age, who had spent his whole life in imitating other people's signatures, and had acquired the most consummate skill in the practice.|eighty years of age, who had spent his whole life in imitating other people's signatures, and had acquired the most consummate skill in the practice.
LJ019-0165|The rule became general as regards the prison dress; hitherto clothing had been issued only to such as were destitute or in rags, and all classes of prisoners,|The rule became general as regards the prison dress; hitherto clothing had been issued only to such as were destitute or in rags, and all classes of prisoners,
LJ027-0127|while neglecting to maintain his unity of ideal in the case of nearly all the numerous species of snakes, he should have added a tiny rudiment in the case of the Python|while neglecting to maintain his unity of ideal in the case of nearly all the numerous species of snakes, he should have added a tiny rudiment in the case of the Python
LJ030-0115|During this brief stop, agents in the front positions on the running boards of the Presidential follow-up car came forward and stood beside the President's car,|During this brief stop, agents in the front positions on the running boards of the Presidential follow-up car came forward and stood beside the President's car,
LJ037-0037|As she waited on the northwest corner of the intersection for traffic to pass, she noticed a young man as he was, quote, almost ready to get up on the curb, end quote.|As she waited on the northwest corner of the intersection for traffic to pass, she noticed a young man as he was, quote, almost ready to get up on the curb, end quote.
LJ038-0285|that the bullet which missed General Walker was fired from Oswald's rifle to the exclusion of all others, this testimony was considered probative|that the bullet which missed General Walker was fired from Oswald's rifle to the exclusion of all others, this testimony was considered probative
LJ047-0093|Oswald was arrested and jailed by the New Orleans Police Department for disturbing the peace, in connection with a street fight which broke out when he was accosted|Oswald was arrested and jailed by the New Orleans Police Department for disturbing the peace, in connection with a street fight which broke out when he was accosted
LJ048-0266|and special agents cooperating with them on Presidential and similar protective assignments are considered to be subject to call for official duty|and special agents cooperating with them on Presidential and similar protective assignments are considered to be subject to call for official duty
LJ002-0251|Drunkenness was not common, chiefly because liquor was not to be had freely, although the tapster paid a rent of two guineas a week for permission to sell it.|Drunkenness was not common, chiefly because liquor was not to be had freely, although the tapster paid a rent of two guineas a week for permission to sell it.
LJ005-0268|should be strictly prohibited, "as a stimulating luxury inconsistent with any notion of strict discipline and the due pressure of just punishment."|should be strictly prohibited, "as a stimulating luxury inconsistent with any notion of strict discipline and the due pressure of just punishment."
LJ009-0247|Similar cases were not wanting as regards the executions before Newgate. Others were not less horrible, although there was no failure of apparatus.|Similar cases were not wanting as regards the executions before Newgate. Others were not less horrible, although there was no failure of apparatus.
LJ009-0251|White managed to keep his wrists asunder, and continued to struggle with the officials for some time. Eventually he was pinioned with a cord in the usual manner.|White managed to keep his wrists asunder, and continued to struggle with the officials for some time. Eventually he was pinioned with a cord in the usual manner.
LJ019-0238|The first "glass house," or room in which prisoners could talk in private with their attorneys, but yet be seen by the warder on the watch, had been constructed|The first "glass house," or room in which prisoners could talk in private with their attorneys, but yet be seen by the warder on the watch, had been constructed
LJ019-0337|both in controlling his subordinates and in protecting the prisoners from petty tyranny and oppression, every one of whom he was to see once every twenty-four hours.|both in controlling his subordinates and in protecting the prisoners from petty tyranny and oppression, every one of whom he was to see once every twenty-four hours.
LJ033-0004|The Commission has evaluated the evidence tending to show how Lee Harvey Oswald's Mannlicher-Carcano rifle, serial number C2766,|The Commission has evaluated the evidence tending to show how Lee Harvey Oswald's Mannlicher-Carcano rifle, serial number C two seven six six,
LJ033-0198|Despite these matches, however, Stombaugh was unable to render on opinion that the fibers which he found in the bag had probably come from the blanket,|Despite these matches, however, Stombaugh was unable to render on opinion that the fibers which he found in the bag had probably come from the blanket,
LJ034-0150|but, in his testimony before the Commission, Brennan stated that his remarks of January 7 were intended by him merely as an accurate report|but, in his testimony before the Commission, Brennan stated that his remarks of January seven were intended by him merely as an accurate report
LJ038-0189|and include newspaper clippings (should there be anything about me in the newspapers). I believe that the Embassy will come quickly to your assistance on learning everything.|and include newspaper clippings (should there be anything about me in the newspapers). I believe that the Embassy will come quickly to your assistance on learning everything.
LJ039-0183|On the basis of these results, Simmons testified that in his opinion the probability of hitting the targets at the relatively short range at which they were hit|On the basis of these results, Simmons testified that in his opinion the probability of hitting the targets at the relatively short range at which they were hit
LJ040-0178|A psychological human figure-drawing test corroborated the interviewer's findings that Lee was insecure and had limited social contacts.|A psychological human figure-drawing test corroborated the interviewer's findings that Lee was insecure and had limited social contacts.
LJ043-0185|Some idea of what he thought was sufficient reason for such an act may be found in the nature of the motive that he stated for his attack on General Walker.|Some idea of what he thought was sufficient reason for such an act may be found in the nature of the motive that he stated for his attack on General Walker.
LJ047-0173|and that she found this and similar statements illogical and somewhat amusing. On this occasion Hosty was at the Paine residence for only a few minutes.|and that she found this and similar statements illogical and somewhat amusing. On this occasion Hosty was at the Paine residence for only a few minutes.
LJ005-0061|but it offered suggestions for future buildings, with numerous carefully-executed drawings and designs of the model it recommended for imitation.|but it offered suggestions for future buildings, with numerous carefully-executed drawings and designs of the model it recommended for imitation.
LJ008-0078|seemed to strike her mind with horror and consternation, to the exclusion of all power of recollectedness in preparation for the approaching awful moment.|seemed to strike her mind with horror and consternation, to the exclusion of all power of recollectedness in preparation for the approaching awful moment.
LJ014-0255|continually altering, erasing, and adding figures to correspond with and cover the abstractions he made of various cheques as they were drawn.|continually altering, erasing, and adding figures to correspond with and cover the abstractions he made of various cheques as they were drawn.
LJ015-0170|Redpath was called in and informed of the intended investigation. He tried to stave off the evil hour by declaring that everything was perfectly right;|Redpath was called in and informed of the intended investigation. He tried to stave off the evil hour by declaring that everything was perfectly right;
LJ019-0364|His order would at the same time specify some neighboring and more satisfactory prison which the local authority would be compelled to utilize instead,|His order would at the same time specify some neighboring and more satisfactory prison which the local authority would be compelled to utilize instead,
LJ028-0489|Had the enemy of Babylon succeeded in breaking through the outer and inner defenses of the city the royal palace would have still been far from his reach.|Had the enemy of Babylon succeeded in breaking through the outer and inner defenses of the city the royal palace would have still been far from his reach.
LJ033-0208|the Commission considered Stombaugh's testimony of probative value in deciding whether Oswald carried the rifle into the building in the paper bag.|the Commission considered Stombaugh's testimony of probative value in deciding whether Oswald carried the rifle into the building in the paper bag.
LJ037-0084|Barbara Jeanette Davis testified that no one had shown her a picture of Oswald before the identification and that she had not seen him on television.|Barbara Jeanette Davis testified that no one had shown her a picture of Oswald before the identification and that she had not seen him on television.
LJ039-0128|Based on that training, his basic knowledge in sight manipulation and trigger squeeze and what not, I would say that he would be capable of sighting that rifle in well,|Based on that training, his basic knowledge in sight manipulation and trigger squeeze and what not, I would say that he would be capable of sighting that rifle in well,
LJ041-0019|Voebel said that Oswald, quote, wouldn't start any fights, but if you wanted to start one with him, he was going to make sure that he ended it,|Voebel said that Oswald, quote, wouldn't start any fights, but if you wanted to start one with him, he was going to make sure that he ended it,
LJ041-0187|and he wanted to be on the winning side so that 10,000 years from-now people would look in the history books and say, "Well, this man was ahead of his time."|and he wanted to be on the winning side so that ten thousand years from-now people would look in the history books and say, "Well, this man was ahead of his time."
LJ048-0197|I then told the officers that their primary duty was traffic and crowd control and that they should be alert for any persons who might attempt to throw anything|I then told the officers that their primary duty was traffic and crowd control and that they should be alert for any persons who might attempt to throw anything
LJ049-0177|and Robert I. Bouck, who was in charge of the Protective Research Section of the Secret Service, believed that the accumulation of the facts known to the FBI|and Robert I. Bouck, who was in charge of the Protective Research Section of the Secret Service, believed that the accumulation of the facts known to the FBI
LJ003-0072|that some other and less mixed prison should be used for the confinement of persons convicted of libels. But this suggestion was ignored.|that some other and less mixed prison should be used for the confinement of persons convicted of libels. But this suggestion was ignored.
LJ003-0331|The privileges of the master's side also disappeared; fees were nominally abolished, and garnish was scotched, although not yet killed outright.|The privileges of the master's side also disappeared; fees were nominally abolished, and garnish was scotched, although not yet killed outright.
LJ005-0048|which he could bestow on prisoners on release, and so save the better-disposed or the completely destitute from lapsing at once into crime.|which he could bestow on prisoners on release, and so save the better-disposed or the completely destitute from lapsing at once into crime.
LJ011-0088|The night previous to that fixed for his execution he wrote several letters, one of them being to Edward Gibbon Wakefield, a fellow-prisoner,|The night previous to that fixed for his execution he wrote several letters, one of them being to Edward Gibbon Wakefield, a fellow-prisoner,
LJ012-0064|Ikey left no traces, and the police could hear nothing of him. He had in fact gone out of the country, to Copenhagen, whence he passed on to New York.|Ikey left no traces, and the police could hear nothing of him. He had in fact gone out of the country, to Copenhagen, whence he passed on to New York.
LJ012-0187|one of his accomplices, who took the police to the pond, where the remains of the unfortunate Mr. Weare were discovered, sunk in a sack weighted by stones.|one of his accomplices, who took the police to the pond, where the remains of the unfortunate Mr. Weare were discovered, sunk in a sack weighted by stones.
LJ014-0129|The case rested upon the facts which have been already set forth, and was proved to the satisfaction of the jury, who brought in a verdict of guilty.|The case rested upon the facts which have been already set forth, and was proved to the satisfaction of the jury, who brought in a verdict of guilty.
LJ019-0167|wore no distinguishing costume, although its use was admitted, not only for cleanliness, but as a badge of condition, and a security against escape.|wore no distinguishing costume, although its use was admitted, not only for cleanliness, but as a badge of condition, and a security against escape.
LJ020-0040|Graham bread is wholesome and sweet, and ought to be eaten frequently in every family, particularly by young people whose bones and teeth are in forming.|Graham bread is wholesome and sweet, and ought to be eaten frequently in every family, particularly by young people whose bones and teeth are in forming.
LJ029-0009|An evaluation of the procedures employed to safeguard the President, with recommendations for improving these procedures, appears in Chapter 8 of the report.|An evaluation of the procedures employed to safeguard the President, with recommendations for improving these procedures, appears in Chapter eight of the report.
LJ029-0040|Lawson received a tentative schedule of the Texas trip on November 8 from Roy H. Kellerman, assistant special agent in charge of the White House detail,|Lawson received a tentative schedule of the Texas trip on November eight from Roy H. Kellerman, assistant special agent in charge of the White House detail,
LJ036-0157|Oswald could not possibly have been wearing the blue jacket during the trip with Whaley, since it was found in the "domino" room of the Depository late in November.|Oswald could not possibly have been wearing the blue jacket during the trip with Whaley, since it was found in the "domino" room of the Depository late in November.
LJ038-0232|Marina Oswald stated that when Oswald returned home on the night of the Walker shooting, he told her that he had been planning the attempt for 2 months.|Marina Oswald stated that when Oswald returned home on the night of the Walker shooting, he told her that he had been planning the attempt for two months.
LJ042-0150|Marina Oswald's judgment of her husband's state of mind may be substantiated by comparing material which he wrote in the Soviet Union|Marina Oswald's judgment of her husband's state of mind may be substantiated by comparing material which he wrote in the Soviet Union
LJ043-0126|told the prospective employer that Oswald was, quote, kinda peculiar sometimes and that he had some knowledge of the Russian language, end quote.|told the prospective employer that Oswald was, quote, kinda peculiar sometimes and that he had some knowledge of the Russian language, end quote.
LJ049-0149|that it has been unable, as a practical matter, to exercise sufficient influence over the security precautions which surround Presidential activities.|that it has been unable, as a practical matter, to exercise sufficient influence over the security precautions which surround Presidential activities.
LJ050-0151|it makes no use of the recent developments in automatic data processing which are widely used in the business world and in other Government offices.|it makes no use of the recent developments in automatic data processing which are widely used in the business world and in other Government offices.
